epoch,step,train_loss,val_loss
0,49,0.444247305393219,
0,99,0.4748196601867676,
0,149,0.6525942087173462,
0,199,0.4449743628501892,
0,249,0.7577623128890991,
0,299,0.4814020097255707,
0,349,0.6069722771644592,
0,399,0.3983396589756012,
0,399,,0.507668137550354
1,449,0.4440804123878479,
1,499,0.4621396064758301,
1,549,0.6439561247825623,
1,599,0.44404685497283936,
1,649,0.752865731716156,
1,699,0.48097696900367737,
1,749,0.5990706086158752,
1,799,0.3958388864994049,
1,799,,0.5037207007408142
2,849,0.44141292572021484,
2,899,0.4589093327522278,
2,949,0.6287821531295776,
2,999,0.44768086075782776,
2,1049,0.7490814328193665,
2,1099,0.4775104820728302,
2,1149,0.5932883620262146,
2,1199,0.39322105050086975,
2,1199,,0.5010066032409668
3,1249,0.4346180260181427,
3,1299,0.45586535334587097,
3,1349,0.6221051812171936,
3,1399,0.44765132665634155,
3,1449,0.7425552606582642,
3,1499,0.4721919000148773,
3,1549,0.5887588858604431,
3,1599,0.39111727476119995,
3,1599,,0.4994378387928009
4,1649,0.42820289731025696,
4,1699,0.4529920220375061,
4,1749,0.6160330772399902,
4,1799,0.440407395362854,
4,1849,0.7378029823303223,
4,1899,0.46951529383659363,
4,1949,0.58559650182724,
4,1999,0.3899345397949219,
4,1999,,0.498272180557251
5,2049,0.4279009699821472,
5,2099,0.45403996109962463,
5,2149,0.613705575466156,
5,2199,0.43866264820098877,
5,2249,0.7342538237571716,
5,2299,0.4674437344074249,
5,2349,0.584251880645752,
5,2399,0.38896504044532776,
5,2399,,0.4973612427711487
6,2449,0.4253687858581543,
6,2499,0.45354220271110535,
6,2549,0.6112611293792725,
6,2599,0.436439573764801,
6,2649,0.7317062616348267,
6,2699,0.464977890253067,
6,2749,0.5828919410705566,
6,2799,0.3885861039161682,
6,2799,,0.4972529113292694
7,2849,0.42739734053611755,
7,2899,0.4582880437374115,
7,2949,0.6080390810966492,
7,2999,0.4355614483356476,
7,3049,0.7309010028839111,
7,3099,0.4642103910446167,
7,3149,0.5786999464035034,
7,3199,0.3883189558982849,
7,3199,,0.49575111269950867
8,3249,0.42668500542640686,
8,3299,0.45323610305786133,
8,3349,0.608211874961853,
8,3399,0.4346367120742798,
8,3449,0.7294235825538635,
8,3499,0.46271824836730957,
8,3549,0.5784015655517578,
8,3599,0.3876924514770508,
8,3599,,0.4949684143066406
9,3649,0.4263666570186615,
9,3699,0.450321763753891,
9,3749,0.605761706829071,
9,3799,0.4288584291934967,
9,3849,0.7291207909584045,
9,3899,0.4603789150714874,
9,3949,0.5755505561828613,
9,3999,0.3878474235534668,
9,3999,,0.495062917470932
10,4049,0.4218361973762512,
10,4099,0.4483857750892639,
10,4149,0.6049946546554565,
10,4199,0.4294002056121826,
10,4249,0.7250097990036011,
10,4299,0.46052610874176025,
10,4349,0.5729875564575195,
10,4399,0.38833457231521606,
10,4399,,0.49342191219329834
11,4449,0.4194713234901428,
11,4499,0.4491100609302521,
11,4549,0.6042894124984741,
11,4599,0.42763060331344604,
11,4649,0.724705159664154,
11,4699,0.4577983617782593,
11,4749,0.5717027187347412,
11,4799,0.3888249695301056,
11,4799,,0.4919270873069763
12,4849,0.4154634475708008,
12,4899,0.4494404196739197,
12,4949,0.6046021580696106,
12,4999,0.4300234615802765,
12,5049,0.7211660146713257,
12,5099,0.4536963999271393,
12,5149,0.5682687163352966,
12,5199,0.39006245136260986,
12,5199,,0.49264201521873474
13,5249,0.41276058554649353,
13,5299,0.4483936131000519,
13,5349,0.6029600501060486,
13,5399,0.42911019921302795,
13,5449,0.7197821140289307,
13,5499,0.44882896542549133,
13,5549,0.5645678043365479,
13,5599,0.38887980580329895,
13,5599,,0.4904939830303192
14,5649,0.4080287218093872,
14,5699,0.4477003216743469,
14,5749,0.599821150302887,
14,5799,0.42488035559654236,
14,5849,0.7196956872940063,
14,5899,0.44814127683639526,
14,5949,0.5632305145263672,
14,5999,0.3874494135379791,
14,5999,,0.4892861545085907
15,6049,0.40707188844680786,
15,6099,0.44980403780937195,
15,6149,0.5997416377067566,
15,6199,0.42573243379592896,
15,6249,0.717483639717102,
15,6299,0.4434254467487335,
15,6349,0.5570218563079834,
15,6399,0.38785266876220703,
15,6399,,0.48957714438438416
16,6449,0.4074133038520813,
16,6499,0.4482191801071167,
16,6549,0.5969095230102539,
16,6599,0.42656561732292175,
16,6649,0.7191517949104309,
16,6699,0.443477988243103,
16,6749,0.5560759902000427,
16,6799,0.38747334480285645,
16,6799,,0.48774248361587524
17,6849,0.40536248683929443,
17,6899,0.4475962519645691,
17,6949,0.5938530564308167,
17,6999,0.42468902468681335,
17,7049,0.7195143103599548,
17,7099,0.44219595193862915,
17,7149,0.5524118542671204,
17,7199,0.38718944787979126,
17,7199,,0.48774904012680054
18,7249,0.40803301334381104,
18,7299,0.4460352957248688,
18,7349,0.5930216312408447,
18,7399,0.4241568446159363,
18,7449,0.7195868492126465,
18,7499,0.4410729706287384,
18,7549,0.5514608025550842,
18,7599,0.3859844505786896,
18,7599,,0.4860946238040924
19,7649,0.40445879101753235,
19,7699,0.44800788164138794,
19,7749,0.5914604663848877,
19,7799,0.4221247434616089,
19,7849,0.7185779213905334,
19,7899,0.44002673029899597,
19,7949,0.5504439473152161,
19,7999,0.3859193027019501,
19,7999,,0.4870374798774719
20,8049,0.40447500348091125,
20,8099,0.44507211446762085,
20,8149,0.5904085636138916,
20,8199,0.42070820927619934,
20,8249,0.7177714705467224,
20,8299,0.4385700821876526,
20,8349,0.5510750412940979,
20,8399,0.3855235278606415,
20,8399,,0.48625126481056213
21,8449,0.40529704093933105,
21,8499,0.4471455216407776,
21,8549,0.5891709327697754,
21,8599,0.4215881824493408,
21,8649,0.7190336585044861,
21,8699,0.43833521008491516,
21,8749,0.5492294430732727,
21,8799,0.38366201519966125,
21,8799,,0.48585933446884155
22,8849,0.40596410632133484,
22,8899,0.44537869095802307,
22,8949,0.5917558073997498,
22,8999,0.4214707612991333,
22,9049,0.7175283432006836,
22,9099,0.43730470538139343,
22,9149,0.547473669052124,
22,9199,0.3835791051387787,
22,9199,,0.48547056317329407
23,9249,0.4038870930671692,
23,9299,0.44796091318130493,
23,9349,0.5885424017906189,
23,9399,0.41858622431755066,
23,9449,0.714564323425293,
23,9499,0.4372410476207733,
23,9549,0.5469186902046204,
23,9599,0.38306504487991333,
23,9599,,0.4854395091533661
24,9649,0.404725044965744,
24,9699,0.45197615027427673,
24,9749,0.5881787538528442,
24,9799,0.41699689626693726,
24,9849,0.7169783711433411,
24,9899,0.43591755628585815,
24,9949,0.5478904843330383,
24,9999,0.38273051381111145,
24,9999,,0.4850902855396271
25,10049,0.40263792872428894,
25,10099,0.4489920437335968,
25,10149,0.5872540473937988,
25,10199,0.415473610162735,
25,10249,0.7147490382194519,
25,10299,0.4363563656806946,
25,10349,0.5449390411376953,
25,10399,0.3823309540748596,
25,10399,,0.48465338349342346
26,10449,0.40263044834136963,
26,10499,0.45019009709358215,
26,10549,0.5852770805358887,
26,10599,0.4170483350753784,
26,10649,0.7143548727035522,
26,10699,0.43622392416000366,
26,10749,0.5449655652046204,
26,10799,0.3814343512058258,
26,10799,,0.4836348593235016
27,10849,0.4031793773174286,
27,10899,0.44804123044013977,
27,10949,0.5852369666099548,
27,10999,0.41798076033592224,
27,11049,0.7154220342636108,
27,11099,0.43571269512176514,
27,11149,0.5426264405250549,
27,11199,0.38090407848358154,
27,11199,,0.4837028384208679
28,11249,0.40415820479393005,
28,11299,0.4479405879974365,
28,11349,0.5849531888961792,
28,11399,0.41460373997688293,
28,11449,0.7124302387237549,
28,11499,0.4362453520298004,
28,11549,0.5415591597557068,
28,11599,0.37989091873168945,
28,11599,,0.48282375931739807
29,11649,0.40026798844337463,
29,11699,0.4511181712150574,
29,11749,0.5848376154899597,
29,11799,0.41501158475875854,
29,11849,0.7110768556594849,
29,11899,0.43583133816719055,
29,11949,0.5397460460662842,
29,11999,0.37950220704078674,
29,11999,,0.48270121216773987
30,12049,0.40170249342918396,
30,12099,0.4529475271701813,
30,12149,0.5841578841209412,
30,12199,0.4119768440723419,
30,12249,0.7109288573265076,
30,12299,0.43655067682266235,
30,12349,0.5389399528503418,
30,12399,0.3783828318119049,
30,12399,,0.48323434591293335
31,12449,0.4013189375400543,
31,12499,0.4493506848812103,
31,12549,0.5830448269844055,
31,12599,0.4129398465156555,
31,12649,0.7102760076522827,
31,12699,0.4360865354537964,
31,12749,0.5325233340263367,
31,12799,0.37861305475234985,
31,12799,,0.48266881704330444
32,12849,0.4012245833873749,
32,12899,0.45107486844062805,
32,12949,0.5812159180641174,
32,12999,0.4072510004043579,
32,13049,0.7084176540374756,
32,13099,0.4357644021511078,
32,13149,0.5334334373474121,
32,13199,0.3782081604003906,
32,13199,,0.4834827482700348
33,13249,0.40008682012557983,
33,13299,0.45040541887283325,
33,13349,0.5798516273498535,
33,13399,0.4109237790107727,
33,13449,0.7055711150169373,
33,13499,0.43568184971809387,
33,13549,0.528655469417572,
33,13599,0.3755858540534973,
33,13599,,0.48266729712486267
34,13649,0.40031981468200684,
34,13699,0.44961053133010864,
34,13749,0.579526960849762,
34,13799,0.41035351157188416,
34,13849,0.7072190046310425,
34,13899,0.4348733425140381,
34,13949,0.5296754240989685,
34,13999,0.374370276927948,
34,13999,,0.4820179045200348
35,14049,0.4016485810279846,
35,14099,0.44679227471351624,
35,14149,0.583967387676239,
35,14199,0.41375622153282166,
35,14249,0.7064543962478638,
35,14299,0.43566107749938965,
35,14349,0.5294017195701599,
35,14399,0.37381547689437866,
35,14399,,0.4818871319293976
36,14449,0.3996294140815735,
36,14499,0.44933098554611206,
36,14549,0.5796332955360413,
36,14599,0.4061586558818817,
36,14649,0.7029959559440613,
36,14699,0.4334748685359955,
36,14749,0.5264012813568115,
36,14799,0.37428295612335205,
36,14799,,0.4811054766178131
37,14849,0.39746081829071045,
37,14899,0.44651588797569275,
37,14949,0.5761646628379822,
37,14999,0.4072018563747406,
37,15049,0.7015853524208069,
37,15099,0.4308742582798004,
37,15149,0.5235419273376465,
37,15199,0.3733106553554535,
37,15199,,0.4814054071903229
38,15249,0.40015384554862976,
38,15299,0.444186806678772,
38,15349,0.5747969746589661,
38,15399,0.40790969133377075,
38,15449,0.7029209136962891,
38,15499,0.4327363073825836,
38,15549,0.5232229232788086,
38,15599,0.3722327947616577,
38,15599,,0.481153279542923
39,15649,0.40037277340888977,
39,15699,0.45008185505867004,
39,15749,0.5754514932632446,
39,15799,0.40849095582962036,
39,15849,0.7008889317512512,
39,15899,0.42981231212615967,
39,15949,0.5235137343406677,
39,15999,0.3716892898082733,
39,15999,,0.48088833689689636
40,16049,0.3994034230709076,
40,16099,0.4464260935783386,
40,16149,0.5746625661849976,
40,16199,0.4058176875114441,
40,16249,0.6971977949142456,
40,16299,0.43080124258995056,
40,16349,0.5207456946372986,
40,16399,0.3707141876220703,
40,16399,,0.4806246757507324
41,16449,0.40114566683769226,
41,16499,0.44284093379974365,
41,16549,0.5724575519561768,
41,16599,0.4057949185371399,
41,16649,0.6942627429962158,
41,16699,0.43067386746406555,
41,16749,0.5135297775268555,
41,16799,0.37079158425331116,
41,16799,,0.48063433170318604
42,16849,0.3994160294532776,
42,16899,0.44149062037467957,
42,16949,0.571388304233551,
42,16999,0.40593060851097107,
42,17049,0.6930333375930786,
42,17099,0.42874789237976074,
42,17149,0.5148332715034485,
42,17199,0.36917799711227417,
42,17199,,0.4798170328140259
43,17249,0.3968556225299835,
43,17299,0.4404432475566864,
43,17349,0.5737289190292358,
43,17399,0.4045049250125885,
43,17449,0.6932656764984131,
43,17499,0.4304141104221344,
43,17549,0.5134696364402771,
43,17599,0.3685559630393982,
43,17599,,0.47898101806640625
44,17649,0.39830729365348816,
44,17699,0.445394903421402,
44,17749,0.5724186301231384,
44,17799,0.4043973982334137,
44,17849,0.68869549036026,
44,17899,0.4300534725189209,
44,17949,0.510219156742096,
44,17999,0.36856311559677124,
44,17999,,0.479274183511734
45,18049,0.3965601921081543,
45,18099,0.446499228477478,
45,18149,0.5689290761947632,
45,18199,0.4040273129940033,
45,18249,0.6862809658050537,
45,18299,0.42879629135131836,
45,18349,0.505725622177124,
45,18399,0.36929377913475037,
45,18399,,0.47894811630249023
46,18449,0.39733612537384033,
46,18499,0.4425383508205414,
46,18549,0.5698519349098206,
46,18599,0.3994283378124237,
46,18649,0.684228241443634,
46,18699,0.42917290329933167,
46,18749,0.5048233270645142,
46,18799,0.3695436120033264,
46,18799,,0.4799131453037262
47,18849,0.3951159417629242,
47,18899,0.445363312959671,
47,18949,0.5675980448722839,
47,18999,0.39625978469848633,
47,19049,0.6836661100387573,
47,19099,0.43115314841270447,
47,19149,0.5040931701660156,
47,19199,0.3685828745365143,
47,19199,,0.4799273610115051
48,19249,0.39685171842575073,
48,19299,0.4490652084350586,
48,19349,0.5690475702285767,
48,19399,0.39556509256362915,
48,19449,0.6849528551101685,
48,19499,0.4300018846988678,
48,19549,0.5028784275054932,
48,19599,0.3671305179595947,
48,19599,,0.47932493686676025
49,19649,0.39666756987571716,
49,19699,0.44357314705848694,
49,19749,0.5631037354469299,
49,19799,0.39581337571144104,
49,19849,0.682765781879425,
49,19899,0.4287826120853424,
49,19949,0.49579793214797974,
49,19999,0.3661257326602936,
49,19999,,0.4794065058231354
